text,label
@PsychicGirlinME at this very moment ... thinking about you working over hot melted wax when you dont feel good.  blah ,0
I had so much fun last night! Need to go to Ray's more often...a lot more often lol. and I think Megatron agrees ,1
"@ wife YOULL BE OK!!!!!!!!! loves you, the boys is waitin for their mama. be calm.  Jack would prob laugh at mommy right now",1
I'm Disappointed         N BRokeN HeaRt     T_T,0
Working on a Sunday. ,0
Nothing to do outside when its sunny ,0
@MrFatFingers With any luck they checked out the website and will become geohashers too very soon! ,1
@Holly59 Good morning! ,1
gd morning everyone and the weather still doesnt look like its gonna be nice today ,0
I wish I had my Canon power shot sx10is digital camera already ,0
Waiting for ultrasn0w! I want all of my iPhone's functionally back! ,0
@asialakay LOL my day was spent doing wat i love! yay! u have a nice day though ,1
i juss wish hed talk...,0
Is gonna go & slp now. Nites world.  - http://tweet.sg,1
I'll stay positive for the most part but I'm stronger then half y'all because I can admit when I'm wrong. Emails being shot out now. ,0
going to Atlanta tomorrow   ... #300 is next! w,1
just getting up. taking camryn to the dentist. ,0
@Wil_Anderson Bahahah love it ,1
@shane_o_mac i knowzzzz  it ruins my life. for realz. i chat too much for 140 characters!,0
"@melankolyme Well, it's a combo of allergies & old age - this will be 3rd vet looking for relief ",0
"Twitter, a place for people to get into Twitting eventhough they said its stupid. HAHAH! Muahhh BABY!! ",1
The balcony gets nicer and sweeter  Tonight it's football night - Sweden vs. Denmark.,1
@pablosu Hello  It was good! Fun on saturday and sunday i didnt get out of bed LOL perfect day ;) yours?,1
we should be getting ready for another show like we were this time last fri ,0
@rawwrzoee im jealous.  your seeing all the movies i wanna see!!!,0
@HUan thanks! looks great. bugger i don't have admin rights to my Mac. ,0
@Lsweet65 aww thanks! ,1
Having a hard time taking pics today  http://sml.vg/F4b9tZ,0
@AntoineKhoury @HelpSaveBees haha! Happiness is a cheese sandwich in the right circumstances ,1
@aidalusion lame!  how bout this: http://bit.ly/mKKjT,0
@bowwow614 im mad how im tryna watch you on ustream and my screen aint comin up... ,0
Highlanders drop 1-2 to the Surge at CityCentre @ Lakehill's Highlanders Game day  http://bit.ly/jw28G,0
"@tampawinewoman Thanks so much  Oh, it's just a store label Malbec - but pretty good I have to say...",1
"@marielie Agreed. WHO says that the no. of H1N1 cases is already approaching the status of a pandemic. Scary. & its in DLSU, our school ",0
@Collin_wolfboy yea! ,1
summer here already... so fricken hot already ,0
Formal was awesome ..... drunk on a boat dancing my ass off then later at hotel wandering halls drunk...  awesome!!!!!,1
"@lucindaaxo coming out, daisie rang and woke me up  what have i been googling btw?",0
"Put up some new posts, kind of on a roll  Check it out  http://deafdogconversations.blogspot.com/",1
@beautikweem ; lol yu juss made me feel dumb ,0
"30 degree weather, wanting to just escape from school ",0
well..im here eating super late lunch!haha..i think its already merienda.. ,1
Is sat in his garden all on his own  but enjoying the sun shine,0
I just deleted my animal crossing town because I hadn't checked it in 5 months  but I made a new one!,0
http://bit.ly/b2zNR  thanks vid & ramble  pls rate comment and sub,1
@natalievass oh oh what's happening there?? i'm heading there in few hours to see my friends ,1
coming back when the live feed starts peeps  need to finish a remix now!! #asot400,1
i can't add my photo... ,0
@mileycyrus won YAAAAAAAAY  and I voted for her.. like the million fans also did.. whatever ,1
iM HUNGRY... i DiD WHAT ANY MOTHER SHOULD DO.. i MADE SURE MY SON ATE... BUT NOW WHAT AM i GOiNG TO EAT??? ,0
"@mileycyrus 	 ""Love without passion is sad; passion without love is horrific  ",1
@vishwaskasat congrats ,1
is not so happy ,0
@Midgley so wot r u workin on @ th mo - wot can we c u in nxt? i luved u in cutting it - katie x ,1
Going to see Little Boots today   ,1
@Belle_Harmony Liberty City ,1
@Hankdiggs thank you ,1
and it was a great song too ,0
@gabirapuano i'm so happy you answered!! Can't blip now b/c I'm camping!! I really miss it! I'll blip tomorrow again  Obrigada btw!,1
is up at 2am cleaning..... why?  coz there are no children in the way.  I'll sleep when I'm dead ,1
"@kymalicious hey, looking forward to tweeting with you - I love ancient Egypt too!  [and migraine awareness is a very good thing]",1
@egairns I never took motion shots of you! My photo project fails ,0
@Nauticusss haha  yeah~,1
This is one of my favorite movie scene ever  http://bit.ly/waJv5,1
@bigdaverocks  Happy birthday!!!  Hope you have an awesome day!  Eat some cake!!!!  ,1
@dchinchay congrats Daniel!! I am really proud of you!! ,1
But it was well good! Alarm clock is set to wake me up in 5 hours.. this exam is not going to go well ,0
okay football match now ,0
@kellynewsome sounds like heaven.  ,1
"Grrrr, internet is messed up at home.  Working on it but No net = Sad Holly   -hb",0
Just bought some sleek looking USB speakers by LaCie for my office  http://bit.ly/4vJ9Kv,1
hahahahaahah  2 daysssssss tillll schooooooooooooool outt! woooooooooooooooot! )))) biggg bearrr thiss weeekeendd <333 yayyyy! ))),1
date tonight  (L) be back late!,1
thats stories btw! ,1
@lemondsh I know  It's suppose to be summer!,0
"@Aescleah Thanks for follow.. French Berber, am I right?  ",1
"Sending 'em now as I tweet this! Can't wait to see how this thing turns out! I'm VERY curious, well I guess I'll join @ahmier in TokBox! ",1
I love my girlfriend @NOT_JUNE  It's been a while since we've been on a movie date! http://twitpic.com/68kvw,1
"@rogerlund Happy ""birthday"" Maizie! And congratulations to the 3 of you. ",1
@petewentz You guys are doing amazing on the Today Show!! ,1
@louster_02 thank you  yeah me too especially from a fine ass doctor,1
"@KojoComedian Think you did mate, I did too ",0
last concert of the season tomorrow ,0
pissed off!! ,0
backe backe... MUFFINS!!! ,1
i have personally confirmed that my favorite flower shop closes waaaay too early on Saturdays.   4 o'clock!!??!!  Really??,0
@sudhamshu  most of them are really good. Keep up!,1
@AmericanTweets @StefanW your welcome ,1
@alyssalovesm yea bad accident with tooth today bad dentist. Have 2 go again to cosmetics to get fixed  but ;) to cosmetic surg. Loves it!,0
@monalisa62003 oh noooo!!  enjoy it while it lasts!! Ive not read any spoilers.. i hope its not Phil.. how vile!!,0
@therebecca Me too. Now its just... nothing? ,0
My daughter is washing my car instead of restriction   Got to get ready for the family BBQ tonight!  Everyone coming to my place..Yeah!,1
Down for it tonight  ...again,1
"@tommcfly yes tom, you are a bad man ",0
I kinda wish I had Jenny Lewis tickets for tonight. ,0
"I have to study portuguese, but I dont want   oh gosh, bye bye twitters",0
Headed to the flower shop with Mom. ,1
@AnnaLizette_H anywhereeeeee ,1
"oke there, now is 2mei.. we have  Tonight show on Darmint Cafe-Tebet in Central Jakarta... we hope you come to support us.. See ya ",1
Going to bed now...good night tweeters ,1
@ashleyarminio gahh I knows! We should still hangout sometime soon spatman! I miss you ,0
@rcjohnso Informal q&a was a hit tonight; heard several people say how it's even better seeing it the 2nd time; I wholeheartedly agree! ,1
"wish i cou at rock im park.... but it´s alright, taubertal-festival will come ",1
just smiled coz of her tweeet!!! ,1
@AmandaKFed:  Thats right DONT GIVE UP!! ,1
My iphone is dead  not johnson,0
In starbucks. Damn the wifi doesn't work. ,0
boom boom - fire power ,1
I don't think twitterberry is working right ,0
@katsketch I'd vote for AC/DC anytime they are awesome ,1
What a rainy weekend its been. Hubby is not well either  poor bugger.,0
Exams suck. Bigtime. Sore stomach ,0
@kat0716 I say. cut it off lol  ,1
I am devastated... I didn't believe him but I guess it was true... ,0
@thorborg Perhaps you should divide production into bits so you don't burn out. Just a thought... ,1
"@JenaIsle @yatotchronicles - Thanks for the retweet, guys. Love ya! Ahahaha. I'm so happy I'm online again. Lost internet conn. last nyt. ",0
@vipvirtualsols hope you enjoyed bowling. We did it a few weeks ago for my daughter's 7th birthday and my arm ached for days afterwards ,1
is dealing with a tummy ache right now.  - http://tweet.sg,0
"@ladymaryann yeah, kinda a  slideshow, not really live webcam ",1
"Facebook virtually trying to do a twitter,now update your facebook status messages from your phone!.. ",1
"@speccygeekgrrl On the exchange fic? I'd been planning on commenting, I just forgot  *hug*",1
I like my latest tryst with the newspaper! ,1
@missusP it's nice to see you pop up on Twitter now and again. Don't be a stranger  will I get to see you out and about this summer?,1
"coraline was scary yesterday, didn't puke luckily.  ahaa. 1 week & 1 day till i'm 14 baby",1
The lake is like a ghost town. No fishies. ,0
last day of vacation. ,0
@drogue_couture I know all too well how that is. ,0
And now He is in my house lurking in the corners... ,0
@ewaniesciuszko  i am so sad i wont see you! I miss you already. and yeah! that's perfect; i come back the 18th!,0
@Marcie74 Magic vs. Nuggets in the finals ,1
@BeckyBuckwild Sorry for not having what you wanted and too tired to get it. ,0
@TerrenceJ106 how's the fam? Well I hope. ,1
time for nighty night... GMA Week keeps one up late. ,1
"@Dannymcfly hey, just saw that crazy interview that u were...on tv..lol..with that ""pretty fan"" .lol..they are very crazy, comedy show.. ",1
"ejecting huge spiders from the room. That's a dad-thing to do, right? ",1
@snappingturtle  i also want chocolate!,0
Hmm..heard tht Hoboken wuz a good time. Didn't knw there were so many spots out there 2 get dwn @ tho.. Good timez were hadd ,1
. im still not really better . hopefully this sick would repeal my last sin . ,1
http://twitpic.com/2y887 - I miss this! ,0
omg long supposedly kelly isn't on 'til 8:45 ,0
Back from London  Now just catching up on all the tv and sleeping all day!,0
@eplefro okay then  But bbq is always good! ,0
@TylerAlyse SAC won't offer fundamentals of math 2 for teachers in summer one  booo. I miss SAC!,0
"@b0oRadley Ah yes, those were the days.  When one didn't have to wipe ones own bum. ",1
Y do curls always drop out of my hair  x,0
@DavidArchie HUM DO U KNOW WHAT WOULD MAKE ME THE HAPPIEST GIRLS EVER? IF U JUST MARRY ME BUT..I MEAN IN THE PLAYING WAY ,1
What a beautiful day to daydream! ,1
I Miss The Performing Arts Center So Much   Its Like Theres A Place Inside Of Me Lost. ://// I Need To Be On Stage,0
"@sunky You are a man after my own heart. I was a Donnie Wahlberg girl. I was hardcored, liked my bad boys ",1
@MorgaineSwann just checking ,1
"@chris511, I'd love it if you haven't had any takers yet ",1
@mileycyrus Turn that frown upside down ,1
It has been a long day. My feet kill and my allergies and not kind. Get to do it all over again tomorrow. ,1
Douche bag is two words. Not one. Sorry ,0
I have too go to school ,0
@Jaye3207 see i really dont know what to do... !!!  an i been at princeton all my life,0
I think our presentation is pretty good...? I HOPE so! Last Yearbook mtg. today too until 4pm...then skipping the sports banquet ,1
just jammed my finger in the door ,0
seems many think its ok to expose kids to swearing??? its beyond me if we have stooped that low ,0
"had biology exam,. it was pips (Y) x lol chemistry and phis to go  not so good at those coz quite frankly i aint interested in them XD",0
New stuff coming soon ,1
"@greyworld Andrew,how odd. I sent you an email this afternoon, and looking at #bigart came across your recent post. Small World ",1
